_id,query,title,company,rating_mean,location,salary,summary,sponso,contract,desc,rating_count,day_since,salary_origin_mode,salary_min,salary_max,salary_mean,date,query_ingenieur,contract_cdd,contract_contrat pro,contract_indépendant,contract_temps partiel,contract_temps plein,contract_apprentissage,contract_stage,contract_cdi,contract_intérim,location_dirty,dep,salary_band
1a66f02fead5b121,"[""ingenieur""]",Stage de pré-embauche - Ingénieur Développeur Java Junior H/...,UBIK INGENIERIE - LILLE,0.0,Lille (59),,"Créée en 2005, pérenne et en croissance, Ubik Ingénierie est une entreprise lilloise de services numériques à taille humaine spécialisée dans les …",1,"Temps plein, Stage","Créée en 2005, pérenne et en croissance, Ubik Ingénierie est une entreprise lilloise de services numériques à taille humaine spécialisée dans les technologies Java et mobiles reconnue sur le marché régional.
Exerçant chez nos clients régionaux ou depuis notre centre de compétences en métropole lilloise, nous sommes reconnus pour notre expertise technique.
Les grandes enseignes de la région comptent sur nous afin de développer et d’optimiser leurs applications web et mobiles selon les besoins et les contraintes de leurs équipes métiers. Nous intervenons dans différents domaines (la vente, le e-commerce, la gestion du client, la gestion de l’offre, la logistique …) et à destination de nombreux périphériques (serveur, poste client, smartphone, tablette, bornes, et autres périphériques mobiles)
# Ta mission :
Créer, développer, analyser, documenter, tester et faire évoluer des applications informatiques.
Tu pratiqueras et t’intéresseras aux techniques et méthodes suivantes :
· Java 8, Java EE, Spring, JPA, Play, Groovy
· Web (Angular, Bootstrap, JQuery, React.js, Vue.Js)
· Mobilité : Android, Kotlin, Objective C
· Les méthodes (Agile, Devops)
# Ton profil :
Tu es passionné de développement, futur diplômé d’un BAC+5, ou master en informatique. Tu souhaites qu’on te coache aux bonnes pratiques, développer avec les outils d’aujourd’hui et devenir un très bon développeur. On attend que tu partages avec nous ta culture technologique et que tu fasses preuve d’esprit d’équipe et de service.
# Notre offre :
Nous nous engageons dans la durée en proposant une diversité de missions et de projets ainsi que le coaching d’experts pédagogues et pragmatiques au sein d’un environnement dynamique, collaboratif et convivial.
Tu as envie de construire ta carrière et d’évoluer rapidement ?
Notre modèle de management à l’horizontal, la richesse de nos missions et tes compétences t’y aideront.
# Action : Envoie-nous ton CV
Type d'emploi : Temps plein, Stage
Formation:
Bac +4 (Maîtrise) (Souhaité)
Lieu:
Lille (59) (Souhaité)
Langue:
Anglais (Souhaité)
Français (Requis)",0,il y a 8 jours,,,,,2020-05-12,1,0,0,0,0,1,0,1,0,0,Lille ,59.0,
5f2da6f5587599a3,"[""ingenieur""]",STAGE Ingénieur - Ingénierie,Schmidt Groupe,3.8,Sélestat (67),,"Schmidt Groupe, 1er fabricant dans l'aménagement de l'habitat en France et 5ème fabricant européen poursuit sa croissance en développant de plus en plus…",1,Stage,"Schmidt Groupe, 1er fabricant dans l'aménagement de l'habitat en France et 5ème fabricant européen poursuit sa croissance en développant de plus en plus fortement sa présence à l’international avec ses deux réseaux de distribution : SCHMIDT et CUISINELLA.

Avec 6 usines en Europe, plus de 700 magasins et plus de 7000 personnes participant au développement de nos marques, Schmidt Groupe est avant tout une énergie humaine qui ne cesse de grandir !

Notre ambition ? Devenir d’ici 2025 le groupe européen aux deux marques d’aménagement sur-mesure préférées des consommateurs.

Aujourd'hui, nous sommes à la recherche de nouveaux talents prêts à participer à une véritable aventure humaine ! Nous recrutons des personnes qui adhèrent à nos valeurs et qui sont motivées par nos challenges.

Schmidt Groupe offre à celles et ceux qui s’engagent à ses côtés, la garantie de se forger un avenir sur-mesure car notre philosophie humaine repose sur la passion et la proximité de ses clients et de ses collaborateurs.

Chacun est ambassadeur aussi bien d’un savoir être que d’un savoir-faire ; alors n’attendez plus pour rejoindre notre pépinière de talents !
Description du poste
2 stages de 6 mois à partir de février 2020
Localisation Centre Alsace (Sélestat)
Contexte :

Schmidt Groupe investit dans une nouvelle unité de production sur le site de Sélestat afin d'augmenter ses capacités de production de meubles.
Une étude devra être menée afin d'augmenter la capacité de montage de nos meubles spéciaux (triplement de la capacité de production), sur une ligne existante.
L'étude devra démontrer la capacité maximale possible sur l'équipement actuel ou si une ligne complémentaire (à définir pendant l'étude) est nécessaire.

Exemples d’actions à réaliser :
Prise de temps opératoires sur les postes existants, analyse par famille de meubles. Identification des valeurs ajoutées et non valeurs ajoutées. Recherche de solutions techniques et organisationnelles afin d'éliminer les pertes et gagner en efficacité et volume tout en garantissant un équilibrage des tâches entre les opérateurs. Organisation des journées test en pratique, mesures des résultats obtenus et amélioration du concept.
Profil recherché
Ce que nous attendons de vous :
Niveau de diplôme : Master
Les + qui feront la différence : Capacité d’Analyse / Adaptabilité / Travail en équipe / Rigueur.
Vous souhaitez apprendre et évoluer dans un environnement multi-sites fortement automatisé et digitalisé, avec des technologies innovantes et des missions intéressantes? N’hésitez plus, cette opportunité est faite pour vous !",25,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,1,0,0,Sélestat ,67.0,
d06eaf8a39fe45cc,"[""ingenieur""]",Ingénieur Soudeur IWE (54),SYSTEA,0.0,Nancy (54),30 000 € - 45 000 € par an,"Ingénieur soudeur iwe (54) ou similaire: 1 an (Souhaité).
SYSTEA est une société spécialisée dans l'emploi de cadres, experts et techniciens spécialisés,…",1,"Temps plein, CDI","SYSTEA est une société spécialisée dans l'emploi de cadres, experts et techniciens spécialisés, présent depuis plus de 10 ans, nous intervenons sur des projets industriels et de grands travaux dans les domaines de l'énergie, de l'aérospatiale, de la défense, des télécommunications, de l'environnement, du BTP, du ferroviaire et de l'automobile.
Dans le cadre d'un chantier industriel, nous somme à la recherche d'un Ingénieur Soudeur IWE :
Support technique à la production :
Faire respecter les normes, codes et spécifications client,
Assister l’ensemble des services relativement aux questions soudage,
Responsable de la qualification des modes opératoires de soudage,
Responsable de la gestion des métaux d’apport,
Pilotage du management de la qualité soudage,
Rédaction de procédures,
Présence sur chantier,
...
Profil recherché ;
IWE/ESSA (au moins 3/4 ans d’expérience).
Idéalement, une expérience sur site nucléaire.
Type d'emploi : Temps plein, CDI
Salaire : 30 000,00€ à 45 000,00€ /an
Expérience:
ingénieur soudeur iwe (54) ou similaire: 1 an (Souhaité)",0,il y a 5 jours,an,30000.0,45000.0,37500.0,2020-05-15,1,0,0,0,0,1,0,0,1,0,Nancy ,54.0,1.0
c950291453b404ce,"[""ingenieur""]",ALTERNANCE - Alternant Ingénieur Inspection & Essais sur l'é...,Ariane Group,3.7,Les Mureaux (78),,"Dans le cadre de sa campagne 2020, ArianeGroup recrute un alternant Ingénieur Inspection & Essais sur l'étage principal d'Ariane 6 H/F au sein du Département…",1,"Temps plein, Apprentissage, Contrat pro","Dans le cadre de sa campagne 2020, ArianeGroup recrute un alternant Ingénieur Inspection & Essais sur l'étage principal d'Ariane 6 H/F au sein du Département Production Ariane sur le site des Mureaux (78), pour une durée de 2 à 3 ans
Les activités :
L’alternant aura pour missions principales :
l'optimisation du plan de contrôle du 1er étage d'Ariane 6
l'automatisation d'un certain nombre de processus (surveillance des conditions thermo-hygro, analyse des résultats des contrôles d'étanchéité, synthèse des résultats d'essais...)
Le profil recherché :
Vous préparez un diplôme Bac+4/5 avec des spécialisations en Production / Essais et Mécanique
Important :
En raison du contexte actuel, un descriptif plus détaillé sera disponible prochainement. Toutefois, n’attendez pas pour déposer votre candidature afin que nous puissions vous apporter une réponse rapidement
Apprentice (Fixed Term)",29,Il y a plus de 30 jours,,,,,2020-04-20,1,0,1,0,0,1,1,0,0,0,Les Mureaux ,78.0,
8c325423363c58f1,"[""ingenieur""]",Stages Qualité - Usines et Centrales H/F,L'Oreal,4.1,Aulnay-sous-Bois (93),1 250 € - 1 400 € par mois,"Une immersion au sein de nos équipes d’ingénieurs juniors.
Chaque année, L’Oréal forme au sein de ses sites de production et de distribution français des jeunes…",1,,"[STAGES QUALITE]
Sites Industriels en France

*** Début entre Juillet et Septembre 2020 pour 6 mois ***
Rejoindre L’Oréal c’est avant tout découvrir une véritable entreprise industrielle française délivrant chaque année plus de 7 milliards de produits à travers le monde. Notre mission ? Transformer des idées en produits et les mettre à la disposition de nos clients.
Pour cela, L’Oréal peut compter sur près de 20 000 collaborateurs aux Opérations guidés par un même objectif : gagner en agilité et réduire le time-to-market pour répondre aux nouvelles attentes des consommateurs.
Vos missions :
Coaché(e) par un de nos Ingénieurs, vous pourrez par exemple :
Participer aux analyses qualité en lien avec les parties prenantes (fournisseurs, usines, sous-traitants, centrales, filiales, clients)
Construire et déployer les campagnes de communication afin de pérenniser la culture qualité des sites opérationnels
Suivi des plans d’action qualité en lien avec les audits internes et externes
Accompagner les certifications qualité (ISO 9001 notamment)
Contribuer aux projets stratégiques du groupe comme la mise en place de la traçabilité totale
Mettre en place des cartes de contrôle
Contribuer au développement des consignes qualité digitale (objectif : permettre à nos équipes d’accéder en temps réel et à la demande à toutes nos consignes qualité

Pour produire durablement et garantir le meilleur de la beauté à ses clients, L’Oréal peut compter sur un outil industriel mondial de pointe spécialisé par technologie et au plus près des marchés.
Chaque année, L’Oréal forme au sein de ses sites de production et de distribution français des jeunes ingénieurs innovant et créatifs.

Ce que nous vous offrons :
6 mois entouré(e) d’équipes passionnées
Un parcours d’intégration complet
Une expérience formatrice, vous apprendrez bien plus que vous n’auriez pu l’imaginer
Des challenges, des opportunités à saisir et autant de responsabilités à prendre
L’opportunité d’innover et de créer les produits de demain
Un coaching managérial & un suivi RH pour vous accompagner dans la construction votre future carrière
La possibilité de participer au business case L’Oréal Operations (pour en savoir plus c’est par ici)
La découverte d’un site industriel convivial & à taille humaine
Une immersion au sein de nos équipes d’ingénieurs juniors
Une gratification entre 1 250€ et 1 400€ bruts mensuels

Votre profil :
Bac +4/5 - Formation Ingénieur (Ecole, Université, etc.)
Un gout pour l'innovation, entrepreneuriat interne
Un fort esprit d'équipe & un goût pour l’expérience terrain
Une orientation performance & résultats
L'envie d'apprendre, de trouver des solutions et de vous dépasser

Le processus de recrutement
L’entretien RH : il se fait sous la forme d’un entretien téléphonique / skype. Toujours exploratoire, il s’agit d’une discussion très ouverte avec un recruteur pour apprendre à mieux vous connaître et identifier les opportunités sur lesquelles il est pertinent de vous positionner.
L’entretien avec les managers : il s’agit d’un entretien individuel sur Skype ou sur site. Vous y rencontrerez alors votre potentiel manager et ce sera l’occasion pour vous de convaincre, mais aussi de poser toutes vos questions.
Quel niveau de responsabilité pour un stagiaire chez L’Oréal ?
Etre stagiaire chez L’Oréal c’est être intégré au sein d’une équipe comme un membre à part entière, avec un véritable périmètre et des responsabilités. Votre manager est là pour vous accompagner et vous développer tout au long de votre stage. Mais bien sûr, le premier acteur de votre stage, c’est vous ! Soyez force de proposition, prenez des initiatives, soyez innovant et have fun !
Peut-on être embauché(e) à la fin de son stage ?
Avec plus de 300 recrutements (stagiaires et alternants) en 2018, les Opérations n’ont jamais été aussi dynamiques au sein du Groupe L’Oréal et nos stagiaires et alternants représentent notre premier vivier de recrutement, alors oui pourquoi pas vous ?
Je n’y connais rien aux cosmétiques, ai-je ma place ?
Moins d’un tiers des stagiaires chez L’Oréal a déjà eu une expérience dans le monde de la beauté ou de la mode. Avoir une sensibilité personnelle aux cosmétiques est un atout, mais nous accordons encore plus d’importance à d’autres qualités essentielles que sont l’esprit d’entreprendre, la capacité à innover, à questionner, à proposer des idées en rupture ou encore l’envie d’avoir un vrai impact sur le marché.",3678,Il y a plus de 30 jours,mois,15000.0,16800.0,15900.0,2020-04-20,1,0,0,0,0,0,0,0,0,0,Aulnay-sous-Bois ,93.0,0.0
d604935334c1642c,"[""ingenieur""]",Chargé(e) de projets R&D formulation H/F,CHAUX ET ENDUITS DE SAINT-ASTIER,0.0,Saint-Astier (24),,"De formation ingénieur(e) ou bac+5, en chimie de formulation ou matériaux,.
Chaux et Enduits de Saint-Astier, est une entreprise familiale indépendante datant…",1,"Temps plein, CDI","L'entreprise
Chaux et Enduits de Saint-Astier, est une entreprise familiale indépendante datant de 1920 avec un savoir-faire inégalé.
Une équipe de 130 hommes et femmes qui s’attache à produire et distribuer des chaux naturelles hydrauliques et aériennes, des chaux formulées et des mortiers techniques de haute qualité en France et à travers le monde.
Nos produits sont destinés à la restauration du patrimoine bati ainsi qu'aux constructions modernes.
Nous œuvrons chaque jour à proposer des solutions répondant aux besoins des prescripteurs, des utilisateurs et surtout respectant les ouvrages sur lesquels nos produits sont appliqués.
Pour avoir toujours un temps d’avance, nous attachons une importance capitale à la qualité de nos productions que nous faisons évoluer par de la recherche et du développement. Nos références chantiers en France et dans le monde sont aujourd’hui les témoins de cette qualité reconnue.
Chaque chantier est pour nous un projet unique que nous nous efforçons de panser et de restaurer dans les règles de l’art pour transmettre aux générations futures des biens durables et sains.
Le poste
Dans le cadre de notre développement, Chaux et Enduits de Saint-Astier renforce son équipe R&D, en recrutant, un(e) Chargé(e) de projets R&D.
Rattaché(e) à la Responsable Laboratoire, vous travaillez en étroite collaboration avec les différents services de l'entreprise : marketing et commercial, production, application produits…
Vous passerez par une phase d'intégration et de formation au sein de l'entreprise.
Puis, votre principale mission sera la gestion de projets de développements nouveaux produits et l’amélioration de produits existants.
Vous analysez le positionnement du produit afin de définir le cahier des charges en coopération avec la direction commerciale et marketing.
Vous concevez et développez le produit : sélection des matières premières, réalisation des essais en laboratoire, définition du processus de fabrication et caractérisation des critères qualité.
Vous suivez les essais d'application en interne et les premières fabrications industrielles.
Votre profil
De formation ingénieur(e) ou bac+5, en chimie de formulation ou matériaux,
Vous disposez au minimum de 5 ans d’expérience en R&D dans le domaine des liants ou des mortiers,
Vous maitrisez l’anglais.
Vos atouts
Vous aimez l’action de terrain,
Vous avez le sens du relationnel,
Vous êtes organisé(e) et autonome,
Vos capacités de synthèse et votre enthousiasme vous permettent de partager vos résultats en interne comme en externe,
Vous êtes créatif/ve et inventif/ve,
Attaché(e) à la restauration du patrimoine bati, aux matériaux naturels ? Rejoignez-nous !
Avantages :
Participation au transport
13ème mois
Titre-restaurant / Panier
Statut : Cadre
Type d'emploi : Temps plein, CDI
Expérience:
Ingénieur R&D ou similaire: 5 ans (Requis)
Formation:
Bac +5 (Master / MBA) (Requis)
Langue:
Anglais (Requis)
Télétravail:
Non",0,il y a 5 jours,,,,,2020-05-15,1,0,0,0,0,1,0,0,1,0,Saint-Astier ,24.0,
1f240b35d9645dd5,"[""ingenieur""]",Ingénieur d’Etude Projets Solaires F/H,TECHNIQUE SOLAIRE,0.0,Biard (86),,"Ces sujets seront à définir selon vos appétences, les priorités du groupe et les responsabilités des autres ingénieurs de l’équipe.",1,CDI,"Pour soutenir ce développement, le Directeur des projets solaires cherche un(e) ingénieur d’étude passionné(e) par le secteur des énergies renouvelables, motivé par le challenge de la conception de tous types de projets solaires et par l’opportunité d’intégrer une équipe dynamique et une entreprise ambitieuse.

** Le poste peut être basé à Poitiers ou à Paris **

Au sein du bureau d’étude de Technique Solaire, vous prendrez en charge la conception d’un portefeuille de projets en développement, en recherchant l’optimum technico-économique et en prenant en compte l’ensemble des contraintes réglementaires, urbanistiques, techniques et assurantielles :

Analyse des besoins, des contraintes techniques d’un site/projet, et définition des meilleures solutions techniques pour y répondre

Dimensionnements (calepinage de modules sur des surfaces PV, implantation de bâtiments, dimensionnement des onduleurs, configuration électrique…)

Estimations de productibles (PVSyst)

Chiffrages, optimisation des business plans des projets via la recherche des meilleurs solutions techniques, des meilleurs fournisseurs ou sous-traitants (en lien avec la responsable des achats)

Préparation des cahiers des charges techniques, contribution à l’analyse des offres des fournisseurs et sous-traitants en phase de préparation d’un chantier, en appui du chef de projet de la responsable des achats.

Soutien des équipes travaux en phase chantier sur des problématiques techniques

Réalisation d’études de faisabilité et de dossiers techniques pour le développement de nos projets

Contribution à l’amélioration continue de nos processus et de nos outils d’étude

Vous serez également référent sur un certain nombre de sujets techniques transverses pour apporter de l’innovation et développer une expertise en support des chefs de projets et des développeurs. Ces sujets seront à définir selon vos appétences, les priorités du groupe et les responsabilités des autres ingénieurs de l’équipe.
Profil recherché Issu(e) d’une formation Grande Ecole d’Ingénieurs.

Minimum de 3 ans d’expérience réussie dans l’ingénierie de projets dans les ENR, l’électricité ou le bâtiment.

Vous êtes avant tout rigoureux(se) et fiable dans ce que vous faites et dites (une erreur de calcul peut avoir des incidences fortes)

Vous aimez les sujets techniques, vous avez de la culture et de l’expérience dans les domaines du bâtiment, de l’électricité ou du photovoltaïque (technologies, acteurs, environnement règlementaire et normatif…) et vous souhaitez continuer à développer votre expertise

Vous êtes autonome dans votre organisation du travail ; vous êtes d’ailleurs bien organisé et efficace

Vous aimez réfléchir et aller dans le fond des choses (la vérité s’y trouve en général)

Vous êtes doué(e) pour analyser un problème et rechercher des solutions appropriées, sans vous cantonner dans ce que vous connaissez déjà

Vous savez restituer l’information de manière claire et synthétique pour faciliter les prises de décision

Vous avez envie d’innover, vous êtes curieux, à l’affût des évolutions

Vous êtes dynamique et ouvert(e), vous aimez le contact humain et le travail en équipe

Vous aimez les challenges

Outils à maîtriser : Excel, autres outils MS office (Word, Power Point), la maîtrise de logiciels de dessin ou de conception est un plus
Entreprise Créé en 2008 par trois fondateurs, le groupe Technique Solaire est devenu un acteur important de la production verte en assurant le développement, le financement, la construction et l’exploitation d’unités de production d’énergie photovoltaïque et de méthanisation en France et en Inde. Avec près de 80 collaborateurs et un chiffre d’affaires de 50 M€, le groupe compte 61 filiales (dont 55 sociétés de projets) regroupées sous la holding d’animation JLT Invest. En 2018, Technique Solaire était classée dans le « top 3 » du marché du solaire photovoltaïque en toiture en France.

Aujourd’hui en pleine croissance et fort de nouveaux investisseurs récemment entrés à son capital (BPI et Crédit Agricole Touraine Poitou), le groupe Technique Solaire accélère son développement et renforce son positionnement en tant que producteur d’énergie renouvelable en France, mais aussi à l’international par croissance organique et croissance externe, avec le déploiement de son activité Biogaz et une diversification sur de nouveaux métiers, tels que le stockage et l’autoconsommation.",0,il y a 20 jours,,,,,2020-04-30,1,0,0,0,0,0,0,0,1,0,Biard ,86.0,
ccce018e975bd0d5,"[""ingenieur""]",Project Manager,Life Ingénierie,0.0,Bernin (38),30 000 € - 60 000 € par an,"30-60 K€ selon expérience et profil.
Life ingénierie recherche avant tout des personnes motivées et passionnées par leur métier.
Etre organisé(e) et méthodique.",1,,"Détail
Localité
Bernin (38190)
Type d'emploi
Cadre
Qualifications
Master / Ingénieur
Expérience
Minimum 1 an
Salaire
30-60 K€ selon expérience et profil
Nos exigences
Life ingénierie recherche avant tout des personnes motivées et passionnées par leur métier.
Vos missions administratives et financières
Est responsable du respect des objectifs du contrat de marché en termes de coût, délai
Met en évidence les contraintes de coût
Valide les situations financières mensuelles des prestataires
Met à jour la facturation mensuelle et rédige un prévisionnel de facturation interne à l'entreprise
Votre job opérationnel :
Définit les principaux axes du projet (conception générale, planning ,…)
Pilote les équipes études, suivi de travaux, prestataires externes
Anime les réunions d'études avant-projet
Rédige les comptes-rendus d'études
Est l'interlocuteur principal du client
Participe à l'analyse de risque du projet
Participe à l'instruction des modifications de programme
S'assure de la conformité cahier des charges / études
Fait appliquer les politiques de qualité de l'entreprise
Les savoir-faire que nous recherchons
Avoir des notions généralistes des techniques du bâtiment
Savoir être rigoureux(se) et méthodique
Savoir déléguer
Savoir Animer et motiver une équipe projet
Les attitudes qu’il faut pour ce poste
Etre organisé(e) et méthodique
Gérer le stress et être réactif(ve)
Gérer les priorités
Avoir un grand sens des responsabilités
Leadership et management
Life Ingénierie vous offre une intégration dans une équipe jeune, passionnée et compétente. Un environnement de travail moderne, dans l’ère du temps avec des valeurs de management tournées vers l’Humain et le bien-être. Un véhicule de fonction et plein d’autres avantages à découvrir !
Pour Postuler
Vous souhaitez répondre à cette offre merci d'envoyer votre CV à
contact(at)life-ingenierie.com ,
nous vous contacterons par mail.",0,il y a 2 jours,an,30000.0,60000.0,45000.0,2020-05-18,1,0,0,0,0,0,0,0,0,0,Bernin ,38.0,1.0
f198f6c175c3405b,"[""ingenieur""]",Gérant(e) de fonds spécialisés sur les actions européennes e...,Dubly Transatlantique Gestion.,0.0,Paris (75),,"Dubly Transatlantique Gestion est la société de gestion de la Banque Transatlantique, banque de gestion privée filiale à 100% du groupe Crédit Mutuel CIC et…",0,,"Diffusée par:
Arnaud Tourlet
Recruteur
Dubly Transatlantique Gestion est la société de gestion de la Banque Transatlantique, banque de gestion privée filiale à 100% du groupe Crédit Mutuel CIC et propose une large gamme de services financiers adaptés aux besoins de ses clients. La société de gestion gère plus de 6 Mrds € d'actifs.
Votre mission se déroulera au sein de l’équipe Gestion Collective Actions

Missions :
Au sein de Dubly Transatlantique Gestion, vous serez intégré dans l’équipe avec les missions principales suivantes :
Gestion de portefeuilles actions, qu’il s’agisse de fonds dédiés ou de fonds ouverts ;
Analyse des marchés, du contexte économique, et des sociétés ;
Validation des valeurs liquidatives et respect des ratios réglementaires ;
Participation à la création de nouveaux fonds ;
Aide à la rédaction de présentations commerciales, de reportings dédiés et de propositions d’investissements ;
Participation à la préparation des réunions de gestion, des comités d’allocation stratégique et tactique ;
Maintenance et amélioration des outils de suivi des marchés (actions, taux, dérivés) et d’analyse des portefeuilles.


Votre Profil :
Vous êtes diplômé d'une formation supérieure de haut niveau en finance (Master, Ingénieur option finance, Ecole de commerce…) ;
Vous disposez d’une expérience minimum de 4-5 ans dans les métiers de la gestion d’actifs et plus précisément dans la gestion de portefeuille investis sur les actions européennes et internationales ;
Vous faites preuve d’autonomie, d’une forte capacité de synthèse et de mise en forme, de bon sens, et de curiosité d’esprit ;
Vous aimez travailler en équipe et partager vos idées ;
Bonne capacité d’organisation et prise d’initiative ;
Sens de la qualité du service aux clients ;
Vous avez une bonne maîtrise de l’anglais professionnel, de Bloomberg et de VBA.",0,il y a 1 jour,,,,,2020-05-19,1,0,0,0,0,0,0,0,0,0,Paris ,75.0,
87a6ca3d00d9bb6e,"[""ingenieur""]",Gérant(e) de fonds spécialisés sur les obligations européenn...,Dubly Transatlantique Gestion.,0.0,Paris (75),,"Dubly Transatlantique Gestion est la société de gestion de la Banque Transatlantique, banque de gestion privée filiale à 100% du groupe Crédit Mutuel CIC et…",0,,"Dubly Transatlantique Gestion est la société de gestion de la Banque Transatlantique, banque de gestion privée filiale à 100% du groupe Crédit Mutuel CIC et propose une large gamme de services financiers adaptés aux besoins de ses clients. La société de gestion gère plus de 6 Mrds € d'actifs.
Votre mission se déroulera au sein de l’équipe Gestion Taux
Missions :
Au sein de Dubly Transatlantique Gestion, vous serez intégré dans l’équipe avec les missions principales suivantes :
Gestion de portefeuilles, qu’il s’agisse de fonds dédiés ou de fonds ouverts ;
Négociation des ordres obligataires ;
Veille concurrentielle et multigestion obligataire
Validation des valeurs liquidatives et respect des ratios réglementaires
Participation à la création de nouveaux fonds
Analyse des marchés, du contexte économique, et des émetteurs ;
Aide à la rédaction de présentations commerciales, de reportings dédiés et propositions d’investissements ;
Participation à la préparation des réunions de gestion, des comités d’allocation stratégique et tactique ;
Maintenance et amélioration des outils de suivi de marchés (actions, taux, dérivés) et d’analyse des portefeuilles.
Votre Profil :
Vous êtes diplômé d'une formation supérieure de haut niveau en finance (Master, Ingénieur option finance, Ecole de commerce, Sciences Po…) ;
Vous disposez d’une expérience minimum de 4-5 ans dans les métiers de la gestion d’actifs et plus précisément dans la gestion de portefeuille investis sur les obligations européennes et internationales ;
Vous disposez également d’une excellente connaissance des différentes classes d’actifs obligataires (convertibles, obligations indexées sur l’inflation, hybrides, subordonnées…) ;
Vous avez une expérience aussi bien en Investment Grade qu’en High Yield ;
Vous connaissez bien les autres acteurs de la gestion obligataire ainsi que les fonds obligataires ;
Vous faites preuve d’autonomie, d’une grande capacité de synthèse et de mise en forme, de bon sens, et de curiosité ;
Vous aimez travailler en équipe et partager vos idées ;
Bonne capacité d’organisation et prise d’initiative ;
Sens de la qualité du service aux clients ;
Vous avez une bonne maîtrise de l’anglais professionnel, de Bloomberg et de VBA.",0,il y a 2 jours,,,,,2020-05-18,1,0,0,0,0,0,0,0,0,0,Paris ,75.0,
b6a7fa1313b0fe06,"[""ingenieur""]",Ingénieur Laboratoire (H/F),SUPPLAY COMPIEGNE TC,0.0,Compiègne (60),40 000 € - 45 000 € par an,"Nous recherchons pour notre client situé à Compiègne un/une Ingénieur de Laboratoire (H/F).
Vous aurez pour mission de l'analyse de transfert analytique et…",0,,"Nous recherchons pour notre client situé à Compiègne un/une Ingénieur de Laboratoire (H/F). Vous aurez pour mission de l'analyse de transfert analytique et méthode, de la validation de Process, ainsi que la validation analytique. Vous développerez les méthodes d'analyse et ferez du transfert des méthodes de contrôle. Vous établirez des statistiques. Mots clés : Dissolution, CPG, chromato gazeuse, analytique, HPLC, transfert et validation.
Vous avez une bonne qualité rédactionnelle de protocole et de laboratoire. Vous aimez rechercher de nouvelles méthodes.",0,il y a 5 jours,an,40000.0,45000.0,42500.0,2020-05-15,1,0,0,0,0,0,0,0,0,0,Compiègne ,60.0,1.0
9f17f2bfbe1005f4,"[""ingenieur""]",Ingénieur Calcul Stress et Fatigue (H/F),ADSEARCH,4.3,Toulouse (31),,"Titulaire d'un diplôme d'ingénieur, vous avez une expérience en aéronautique.
Adsearch conseil en recrutement et marque du groupe Adéquat recrute pour AIRBUS,…",0,,"Adsearch conseil en recrutement et marque du groupe Adéquat recrute pour AIRBUS, leader mondial du secteur aéronautique, un Ingénieur Calcul Stress et Fatigue (H/F) pour une longue mission d'intérim.
Le poste :
Analyser les structures composites et hybrides pour la tolérance à la fatigue et aux dommages selon des méthodes validées.
Fournir des informations pertinentes à la conception pour la création de dessins pour la fabrication et le soutien à d'autres fonctions.
Fournir une analyse des contraintes pour la réparation des structures endommagées.
Effectuer le suivi / l'orientation / le soutien des entreprises sous-traitantes fournissant des travaux d'analyse de structure.
Soutenir l'équipe de fatigue en ce qui concerne les activités de stress de fatigue sur le nez et le fuselage central de l'A350.
Effectuer des activités de certification liées à l'A350-900 / 1000 XWB.
Suivi des activités du test grandeur nature (activités de démontage, analyse des dommages).
Analyse des résultats des tests et application des résultats à la modélisation / dimensionnement des pièces.
Votre profil :
Titulaire d'un diplôme d'ingénieur, vous avez une expérience en aéronautique.
Maîtrise de Patron, Nastrom et Abaqus
Anglais : fluent
Profil junior accepté

N'hésitez pas à nous faire parvenir votre candidature, à très vite chez Adsearch.",16,il y a 23 jours,,,,,2020-04-27,1,0,0,0,0,0,0,0,0,0,Toulouse ,31.0,
