_id,query,title,company,rating_mean,location,salary,summary,sponso,contract,desc,rating_count,day_since,salary_origin_mode,salary_min,salary_max,salary_mean,date,query_ressources+humaines,contract_cdd,contract_contrat pro,contract_indépendant,contract_temps partiel,contract_temps plein,contract_apprentissage,contract_stage,contract_cdi,contract_intérim,location_dirty,dep,salary_band
334c45df0ed2c08a,"[""ressources+humaines""]",Recrutement de plusieurs profils IT,Elitech Conseil,0.0,Paris (75),3 400 € - 4 200 € par mois,"Nous cherchons à embaucher 30 jeunes diplômés principalement des développeurs, des pilotes et chefs de projets ou encore des administrateurs système.",1,"Temps plein, Temps partiel, CDI","Nous cherchons à embaucher 30 jeunes diplômés principalement des développeurs, des pilotes et chefs de projets ou encore des administrateurs système.
Type d'emploi : Temps plein, Temps partiel, CDI
Salaire : 3 400,00€ à 4 200,00€ /mois
Expérience:
recrutement de plusieurs profils it ou similaire: 1 an (Souhaité)",0,il y a 7 jours,mois,40800.0,50400.0,45600.0,2020-05-13,1,0,0,0,1,1,0,0,1,0,Paris ,75.0,1.0
fd2763b04b3bafe4,"[""ressources+humaines""]",Consultant e-RH,quarksUp,0.0,Paris (75),,"De bonnes bases sur les ressources humaines est un plus.
Chez quarksUp, tu seras au milieu d’équipes passionnées par le digital, appliqué aux ressources…",1,,"Le génie de la transformation digitale RH…
Chez quarksUp, tu seras au milieu d’équipes passionnées par le digital, appliqué aux ressources humaines.
Envie d’accompagner des projets SIRH, de bout en bout ?
Prêt(e) pour accompagner la transformation e-RH de tes futurs clients préférés ?
Ton entourage te qualifient souvent comme une personne passionnée par les ressources humaines et le consulting, ce job est fait pour toi.
Le Consultant e-RH de nos rêves
La compétence principale exigée est votre motivation à conseiller des projets RH !
Nous recherchons un collaborateur proactif, engagé, réactif, ayant de bonnes capacités
relationnelles et une culture du digital !
Un intérêt pour le monde de la formation est apprécié.
De bonnes bases sur les ressources humaines est un plus
Une expérience significative dans le consulting RH, est un gros plus !
Viens on est bien !
Tu intégreras une équipe qui accompagne ses clients dans les phases d’intégration et opérationnelles de leurs projets RH.
Véritable interface entre les équipes techniques et les Directions des Ressources Humaines, tu devras analyser les besoins du client afin de déterminer le périmètre de l’implémentation de quarksUp et le cadrage du projet avec les équipes projets.
Conseiller le client dans la phase d’intégration et d’optimisation de la solution quarksUp.
Accompagner les équipes métiers dans leur navigation sur quarksUp et dans leur montée en compétence sur le SIRH.",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Paris ,75.0,
e6f188f89ea7741e,"[""ressources+humaines""]",Chargé de missions RH H/F,TPA,2.6,Scy-Chazelles (57),,"Vous êtes reconnu(e) pour vos capacités d’analyse, de rédaction et de synthèse.
Alliance Automotive Group France est un acteur Majeur de la distribution de…",1,"Temps plein, CDD","Alliance Automotive Group France est un acteur Majeur de la distribution de pièces détachées et services destinées à l’automobile, au véhicule utilitaire et au poids lourd en France.
AAG, c’est aujourd’hui des centaines de points de vente de distribution avec un maillage national via 4 groupements forts : GROUPAUTO, PARTNER’S, GEFAUTO et PRECISIUM.
Nous recherchons actuellement pour notre filiale TPA un(e) Chargé(e) de missions RH H/F.
Poste à pourvoir en CDD d'un an.
__
**
Vous serez rattaché à la RRH de la région.
A ce titre vos missions seront les suivantes :
Formation :
Gestion administrative de la formation (choix des prestataires, suivis des actions,…)
Suivi des coûts et reporting dans le SIRH
Participation à l’élaboration du plan de formation (vérification des formations déjà suivies, bilan des demandes Entretiens annuels,…)
Gestion administrative du personnel :
Suivi des contrats et missions d’intérim et reporting
Suivi des stagiaires écoles et reporting
Etablissement des contrats de travail (CDD, CDI, alternance) et avenants
Suivi des aides à l’embauche
Gestions des dossiers d’entrées et de sorties de collaborateurs (DPAE, préparation de l’entrée pour le service paie,…)
Suivi des dossiers RQTH et ou reclassement
Relations sociales et juridiques :
Préparation des réunions et plus largement prépare et valide les réponses aux questions particulières, veille à ce que les réunions se tiennent
Préparation des dossiers liés aux obligations légales (index égalité hommes femmes,…)
Rédaction des disciplinaires
Réponses aux questions des collaborateurs et des managers
Profil recherché :
Issu(e) d'une formation supérieur en RH.
Vous disposez d'une expérience d'au moins 5 ans sur un poste similaire.
Doté(e) d’un excellent relationnel, vous avez un réel esprit d’équipe et favorisez la transversalité.
Vous êtes proactif(ve), polyvalent(e) et faites preuve de curiosité.
Vous êtes reconnu(e) pour vos capacités d’analyse, de rédaction et de synthèse.
Type d'emploi : Temps plein, CDD
Expérience:
Missions RH : 5 ans (Souhaité)",28,Il y a plus de 30 jours,,,,,2020-04-20,1,1,0,0,0,1,0,0,0,0,Scy-Chazelles ,57.0,
1f82234274082487,"[""ressources+humaines""]",Gestionnaire ressources humaines h/f CDD 6 mois temps plein,Mond'Arverne Communauté,0.0,France,,"Au sein d’une équipe de 4 gestionnaires RH et sous la responsabilité hiérarchique de la responsable des ressources humaines, les missions principales sont :",1,,"N° de l'offre : RH - Gestionnaire RH CDD
Publié le 19/02/2020
Résumé
Dans le cadre d’un remplacement, Mond’Arverne Communauté recrute un.e Gestionnaire RH h/f pour une période de 6 mois, de juillet à décembre 2020.
Rattaché.e à la Direction des Ressources internes, vous gérez un portefeuille d’agents et êtes garant.e de la bonne exécution de la paie au sein de la collectivité.
Missions
Au sein d’une équipe de 4 gestionnaires RH et sous la responsabilité hiérarchique de la responsable des ressources humaines, les missions principales sont :
Gestion RH d’un portefeuille d’agents :
Interlocuteur des responsables de service et des agents,
Réception et analyse des demandes de recrutement, rédaction des contrats de travail, réalisation des déclarations préalables à l’embauche et de fin de contrat,
Réalisation et contrôle de la paie, mise sous pli des bulletins,
Suivi des absences et arrêts maladie (suivi dans le logiciel de gestion des temps, INCOVAR, relation avec les assurances, CPAM et le comité médical),
Suivi de la carrière (suivi des évènements, contrôle des éléments du CDG, rédaction des arrêtés et courriers, saisie dans le logiciel RH),
Suivi des congés : participe à la mise en place du logiciel INCOVAR, paramètre, renseigne et suit les compteurs des agents,
Complète les états RH (suivi des contrats, des absences, des positions d’activités) et participe aux déclarations annuelles.
Pilote de la Formation :
Suivi du plan de formation et de ses indicateurs,
Inscription des agents et lien avec les prestataires formation
Profil recherché
Formation comptable ou RH avec une première expérience en service RH, idéalement en réalisation de la paie.
Une expérience dans le secteur public sera appréciée
Connaissance du fonctionnement des collectivités territoriales
Autonomie, rigueur, adaptabilité, réactivité et capacité à travailler en équipe
Informations sur le contrat
CDD 6 mois de juillet à décembre 2020
Téléchargements
Offre d'emploi
En savoir +
Chloé PALADINI :
Afficher le nº de téléphone",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,France,,
436ddc41b6b55ab9,"[""ressources+humaines""]",Chargé de développement RH F/H,CALEX RH,0.0,Neuilly-sur-Seine (92),,"Une société à taille humaine.
Gestion de l'intégration des nouveaux collaborateurs.
Profil recherché Diplômé(e) en ressources humaines, vous avez une expérience…",1,CDI,"Notre client est un acteur à taille humaine de l'assurance, proposant des produits d'épargne et de retraite performants.

Dans le cadre de son développement et d’une création de poste, la société recherche aujourd’hui un(e)

Chargé(e) de développement RH

Missions

Finalité : Travailler en binôme avec le responsable du développement rh sur tous les aspects de développement, et notamment le recrutement et la formation.

Tâches principales

Recrutement

Définition et mise en œuvre de la stratégie de recrutement sur les métiers dans le réseau comme dans les fonctions supports au siège.

Gestion du reporting de l'activité

Gestion des prestataires externes

Relations écoles

Menée des entretiens

Prise de briefs avec les managers

Formation

Administration de la formation : convocation, organisation

Relations avec les OPCA

Relations avec les cabinets de formation

Autres aspects du développement RH

Participation à la gestion de la marque employeur

Gestion de l'intégration des nouveaux collaborateurs

Participation à la GPEC et à la gestion des carrières

Cette description prend en compte les principales responsabilités, elle n’est pas limitative.
Profil recherché Diplômé(e) en ressources humaines, vous avez une expérience concrète et réussite d’un minimum de cinq années dans le développement RH et notamment en recrutement, pouvant inclure une partie en cabinet mais obligatoirement une partie acquise en entreprise, dans le secteur des services financiers.

Dynamique, rigoureux(se), vous faites preuve d’autonomie et d’esprit d’équipe. Vous êtes reconnu(e) pour votre sens de l’organisation, votre perspicacité et vos qualités humaines.

Nous vous proposons :
Une société à taille humaine

Le challenge d’une création de poste

De l’autonomie et de la responsabilité

Le poste est basé à Neuilly-sur-Seine (92).
Entreprise Cabinet de recrutement indépendant fondé en 2016, nous intervenons principalement en approche directe pour conseiller nos clients dans des contextes de recrutement de cadres de direction et cadres expérimentés.",0,il y a 26 jours,,,,,2020-04-24,1,0,0,0,0,0,0,0,1,0,Neuilly-sur-Seine ,92.0,
d598f59b6cca1515,"[""ressources+humaines""]",Assistant (e) de la Direction des ressources humaines H/F,Université Paris-Saclay,3.8,Orsay (91),1 602 € - 1 958 € par mois,"Merci de faire parvenir cv et lettre de motivation à :
Organisation de réunions, d’événementiel, assistance technique et logistique en lien avec la Direction…",1,"Temps plein, CDD","L'Université Paris-Saclay est l'une des meilleures universités françaises et européennes, à la fois par la qualité de son offre de formation et de son corps enseignant, par la visibilité et la reconnaissance internationale de ses 275 laboratoires de recherche et leurs équipes, ainsi que par l’attention apportée, au quotidien et par tous ses personnels, à l’accueil, l’accompagnement, l’interculturalité et l’épanouissement de ses 65 000 étudiants. L’université Paris-Saclay est constituée de 10 composantes universitaires, de 4 grandes écoles (Agroparistech, CentraleSupélec, Institut d’Optique Graduate School, Ens Paris-Saclay), d’un prestigieux institut de mathématiques (Institut des Hautes Études Scientifiques) et s’appuie sur 6 des plus puissants organismes de recherche français (CEA, CNRS, Inra, Inria, Inserm et Onera). Elle est associée à deux universités (Université de Versailles Saint-Quentin-en-Yvelines et Université d’Évry Val-d’Essonne) qui fusionneront dans les années à venir et dont les campus jouxtent le territoire du plateau de Saclay et de sa vallée. Ses étudiants, ses enseignants-chercheurs, ses personnels administratifs et techniques et ses partenaires évoluent dans un environnement privilégié, à quelques kilomètres de Paris, où se développent toutes les sciences, les technologies les plus en pointe, l’excellence académique, l’agriculture, le patrimoine historique et un dynamique tissu économique. Ainsi l’Université Paris-Saclay est un établissement de premier plan implanté sur un vaste territoire où il fait bon étudier, vivre et travailler. Site web : https://www.universite-paris-saclay.fr/fr
Fonction : Assistant(e) de la Direction des Ressources Humaines
Métier ou emploi type* : J4C42 - Technicien-ne en gestion administrative Fiche descriptive du poste
Catégorie : B
Corps : Technicien
BAP : J – gestion et pilotage
Affectation
Administrative : Université Paris-Saclay - Direction des ressources humaines
Géographique : Orsay
Missions
1/ Assister la Directrice des ressources humaines et son adjoint : gestion des agendas, organisation des réunions, préparation des dossiers, en priorisant les urgences et en communiquant avec l’ensemble des acteurs internes et externes, et en particulier avec les acteurs de l’Université Paris Saclay.
2/ Assurer la gestion financière de la DRH en lien avec le service financier de l’établissement:
· Préparation des devis et des propositions de commandes de la direction
· Suivi des facturations
· Appui au suivi du budget de fonctionnement de la DRH
· Gestion des frais médicaux des personnels de l’université, relations avec les médecins
(Tableaux de bord de suivi, vérification des factures, établissement des états liquidatifs, transfert du dossier au service financier).
2/ Assister l’ensemble des services de la DRH :
· Accueil physique et téléphonique, orientation des visiteurs, réception des colis
· Gestion du courrier
· Rédaction de courriers, mails, notes de communication
· Prise en charge et suivi des parapheurs de la DRH
· Organisation de réunions, d’événementiel, assistance technique et logistique en lien avec la Direction des systèmes d’information, la Direction du patrimoine, le Service Technique et logistique sur les équipements informatiques et téléphonie, les petits travaux, la flotte de véhicules (notamment pour l’accueil des nouveaux arrivants en DRH).
· Référent-e Annuaire et communication
· gestion des congés de la DRH (administration du site des congés, suivi des justificatifs d’absence)
· Préparation de dossiers, formalisation de documents
· Gestion du véhicule de service (planning d’utilisation)
· Appuis ponctuels aux pôles et services de la DRH
4/ Prise en charge et mise à jour de tableaux de bord de suivi pour la direction
5/ Participation possible aux différents évènements impliquant la direction des Ressources Humaines, journées des nouveaux entrants de l’université etc…
L’agent pourra être amené à se déplacer sur les différents sites de l’université et notamment au siège de l’université à Saint Aubin.
Compétences
Connaissance, savoir :
Connaissance générale de la gestion des ressources humaines
Connaissance générale de l’organisation et le fonctionnement de la recherche et de l’enseignement supérieur en France
Connaître les statuts, l’organisation, et les circuits de décision de l’université serait un plus.
Savoir-faire :
Prendre en compte les demandes et y répondre de manière appropriée
Maîtriser les techniques de rédaction administrative
Identifier les priorités et organiser son activité en tenant compte des contraintes et des échéances
Utiliser les logiciels spécifiques du domaine géré et les logiciels courants (bases de données, traitement de texte, tableur,…)
Partager et transmettre ses connaissances
Savoir-être :
Discrétion
Sens du relationnel
Travailler en équipe et au contact du public
Travailler en collaboration avec les interlocuteurs et externes
Organisation et autonomie
Réactivité
Conditions particulières d’exercice (Logement, Horaires spécifiques, NBI, PFI, etc…) : contraintes de calendriers de recrutement et d’avancement et de calendrier de paie
Encadrement : NON
Conduite de projet : NON
Contacts
Merci de faire parvenir cv et lettre de motivation à :
Date limite de candidature : indéterminée
Date de prise de fonction : indéterminée
Des entretiens pourront avoir lieu par visio-conférence ou téléphone
Type d'emploi : Temps plein, CDD
Salaire : 1 602,00€ à 1 958,00€ /mois
Expérience:
assistante de la direction des ressources humaines ou similaire: 1 an (Souhaité)",11,il y a 9 jours,mois,19224.0,23496.0,21360.0,2020-05-11,1,1,0,0,0,1,0,0,0,0,Orsay ,91.0,0.0
e83fe819ee0eaad1,"[""ressources+humaines""]",Directeur(ice) des Ressources Humaines H/F,Dassault Systèmes,4.0,Vélizy-Villacoublay (78),,"Au sein de l'équipe Ressources Humaines Eurowest en charge de la gestion des collaborateurs basés en France, en Espagne, au Moyen-Orient et en Afrique du Sud,…",1,,"Imaginez demain…

Au sein de l'équipe Ressources Humaines Eurowest en charge de la gestion des collaborateurs basés en France, en Espagne, au Moyen-Orient et en Afrique du Sud, nous renforçons notre équipe et recrutons un(e) Directeur(ice) des Ressources Humaines.
Rattaché(e) au VP HR EMEAR, vous prendrez la responsabilité de la gestion d'environ 600 collaborateurs basés en France et serez responsable de définir et de mettre en place les plans d’actions RH pour soutenir la performance, en lien avec la politique RH Groupe et les fonctions expertes au sein de l’équipe RH EMEAR.

Votre contribution :
Manager une équipe de 2 RRH
D’être le focal point pour accompagner et conseiller au quotidien l’ensemble des managers de votre périmètre sur leurs enjeux RH
Déployer l’ensemble des process RH, en matière de recrutement, politique de formation, mobilité interne, talent management
Animer et suivre l’exécution des processus managériaux annuels de gestion de la performance (revue des performances, des contributions et positionnements individuels, augmentation…)
Gérer les relations individuelles avec les collaborateurs
Contribuer et déployer les projets de développement RH transversaux particuliers à la R&D et en relation avec les fonctions d’expertise RH et Corporate
Pour la réalisation de vos missions, vous piloterez votre activité au travers du suivi hebdomadaire d’indicateurs et de dashboards mis à disposition sur la 3DEXPERIENCE Platform.
Vos Atouts pour réussir :

De formation supérieure Bac + 5 en Ressources Humaines, vous avez acquis une expérience de 10 ans minimum dans un rôle Ressources Humaines généraliste
Votre parcours vous a permis d’être au quotidien en relation directe avec les opérationnels et plus particulièrement des ingénieurs
Vous possédez de solides capacités d’organisation, d’analyse et de synthèse acquises dans une structure internationale.
La connaissance des environnements du domaine de l’innovation et du logiciel sera fortement appréciée
Votre leadership et votre excellent sens relationnel vous permettront d’interagir facilement avec votre écosystème.
Votre anglais est courant, à l’écrit comme à l’oral.",291,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Vélizy-Villacoublay ,78.0,
12393d34f8037d18,"[""ressources+humaines""]",ASSISTANT RESSOURCES HUMAINES H/F,Menway Emploi Annecy,0.0,Annecy (74),1 600 € - 1 900 € par mois,"La santé et la sécurité de nos salariés, de nos candidats et de nos clients sont au cœur de nos priorités depuis toujours et d'autant plus aujourd'hui face à la…",1,CDI,"La santé et la sécurité de nos salariés, de nos candidats et de nos clients sont au cœur de nos priorités depuis toujours et d'autant plus aujourd'hui face à la propagation du coronavirus Covid-19.

Dans ce contexte exceptionnel qui vise à combattre l'épidémie tous ensemble, nous adoptons une approche proactive de recrutement pour notre client, en évitant les déplacements.

A ce titre, notre agence Menway Emploi d'Annecy, recherche un Assistant Ressources Humaines H/F à Annecy, à pourvoir après le confinement.

Vos missions :

Vous êtes en charge de la gestion des dossiers du personnel et réalisez le suivi du dossier administratif à ces opérations : établissement des contrats, des fiches et déclarations d'embauche

Vous mettez à jour le registre du personnel, le suivi des heures individuels, établissez et transmettez les éléments de paies au service de paie

Vous Assurez le suivi du personnel administratif intérimaires

Vous rédigez les déclarations d'accident de travail, vous organisez et suivez les visites médicales

Vous êtes l'interface entre la direction du site et l'administration

Profil :

Organisé
Autonome
Discret

Vous êtes issu d'une formation BTS assistant Ressources Humaines avec une première expérience significative sur ce poste.

Avec ses 130 experts de l'emploi, répartis sur 80 agences en France, Menway est un acteur majeur des ressources humaines.",0,il y a 28 jours,mois,19200.0,22800.0,21000.0,2020-04-22,1,0,0,0,0,0,0,0,1,0,Annecy ,74.0,0.0
6a33e7afc2162e3a,"[""ressources+humaines""]",CHARGE DE RECRUTEMENT ET FORMATION (H/F),Acrelec,3.3,Saint-Thibault-des-Vignes (77),,"Vous contribuez à la mise en œuvre d’une stratégie globale de sourcing qui répondra aux besoins du groupe : utilisation des réseaux sociaux, constitution et…",1,,"ACRELEC accompagne la digitalisation des points de vente de grandes marques du retail, de la restauration, de la mode, du loisir et de l’hôtellerie. Avec plus de 900 personnes dans le monde, ACRELEC propose des solutions clés en main (matériels, logiciels et services) et fabrique notamment en France des bornes et tables tactiles, ainsi que des écrans et des vitrines digitales.
Rejoindre les équipes d’ACRELEC, c’est partager les moments forts d’un groupe agile en pleine croissance, développer ses compétences en participant à des projets innovants et mettre sa passion au service de l’expérience client.
LET’S GET PHYGITAL!
ACRELEC recrute aujourd’hui ses talents de demain :

CHARGE DE RECRUTEMENT ET FORMATION (H/F)
CDI – temps plein

Rattaché(e) à la Responsable Développement RH, pour les entités françaises groupe, vous participez à la réalisation des recrutements et la mise en œuvre du plan de formation :
Autonome sur la gestion des processus de recrutement, vous qualifiez les besoins avec les managers, proposez et mettez en place des méthodes de sourcing adaptés et assurez la sélection des candidatures. Vous accompagnez les opérationnels dans le choix du meilleur candidat et réalisez les propositions d’embauches.
Vous pilotez le parcours des candidats afin d’en faire une expérience optimisée. Vous contribuez à la mise en œuvre d’une stratégie globale de sourcing qui répondra aux besoins du groupe : utilisation des réseaux sociaux, constitution et suivi de viviers, relations écoles et prestataires.
Vous mettez en place un volant de formations prévues aux plans : inscriptions auprès des organismes, constitution de groupes, convocations, suivis des présences et des évaluations de fin de formation, suivi de l’activité dans le SIRH.
Vous contribuez à la mise en place de dispositifs de formations sur-mesure et/ou innovants, à l’optimisation des budgets, et à garantir la montée en compétences des collaborateurs.
En fonction de votre profil vous pourrez être amené à étendre vos missions sur différents projets et sujets en lien avec le développement RH : intégration, revue de talents, plans de développements…
PROFIL
Pour réussir à ce poste, vous disposez d’une formation supérieur dans le domaine RH de niveau bac+3 à 5, et d’une première expérience similaire en recrutement et formation. Vous êtes curieux de découvrir les métiers d’une organisation et sa culture. Vous souhaitez également être proactif sur les tendances et innovations en matière RH. Esprit d’équipe, sens de l’écoute et de l’analyse, rigueur et orgnisation, comptent aussi parmi les réflexes à qualifier à développer.
La maîtrise des outils bureautique et une véritable aisance avec les outils IT/web associés à la fonction sont indispensables. Un niveau d’anglais opérationnel sera également attendu.",34,il y a 15 jours,,,,,2020-05-05,1,0,0,0,0,0,0,0,0,0,Saint-Thibault-des-Vignes ,77.0,
603058b35c90b3bd,"[""ressources+humaines""]",Gestionnaire Ressources Humaines et Relations Sociales- Titu...,Ville de LONGWY,0.0,Longwy (54),,"Adjoint administratif territorial-AAT, Traducteur Institut national de la santé et de la recherche médicale Ressources humaines,, Gestionnaire Ressources…",1,,"Descriptif du poste :
Sous l’autorité du Responsable Ressources Humaines, vous serez chargé(e) d’assurer le traitement et la gestion des dossiers en matière de gestion des ressources humaines dans le respect des procédures et des dispositions réglementaires

Missions confiées et prérequis :
Rédiger des actes administratifs
Traiter et saisir les absences (congés, RTT, Maladie ordinaire, congés longue maladie, congés longue durée, temps partiel thérapeutique, congés maternité, congés paternité-)
Contrôle des plannings et effectuer le suivi des anomalies
Instruire les dossiers de retraite
Gérer les dossiers en lien avec le comité médical
Saisir et suivre les dossiers de remboursement assurance statutaire
Programmer les visites médicales (annuelles, reprises, aptitude-)
Informer et conseiller les personnels en adaptant sa communication
Mettre à jour les dossiers individuels des agents
Préparer et mettre en œuvre le calcul et l’exécution de la paie par la saisie des éléments variables mensuels
Saisir les éléments de gestion administrative du personnel et de suivi de la masse salariale dans le Système d’Informations Ressources Humaines
Gérer les demandes de recrutements, stages et analyser les postes
Gérer le recensement, la mise en œuvre des demandes de formations et le suivi des formations
Assurer un accueil téléphonique, physique et électronique du public
Assurer la gestion de l’information, classer et archiver les documents
Planifier et assurer un suivi des dossiers des agents
Travailler, partager et échanger avec l’équipe sur ses missions
Être discret et respecter la confidentialité des informations
Rendre compte de son activité à sa hiérarchie
Adjoint administratif territorial-AAT, Traducteur Institut national de la santé et de la recherche médicale Ressources humaines,, Gestionnaire Ressources Humaines et Relations Sociales, Ville de LONGWY Descriptif du poste :

Sous l’autorité du Responsable Ressources Humaines, vous serez chargé(e) d’assurer le traitement et la gestion des dossiers en matière de gestion des ressources humaines dans le respect des procédures et des dispositions réglementaires

Missions confiées et prérequis :
Rédiger des actes administratifs
Traiter et saisir les absences (congés, RTT, Maladie ordinaire, congés longue maladie, congés longue durée, temps partiel thérapeutique, congés maternité, congés paternité-)
Contrôle des plannings et effectuer le suivi des anomalies
Instruire les dossiers de retraite
Gérer les dossiers en lien avec le comité médical
Saisir et suivre les dossiers de remboursement assurance statutaire
Programmer les visites médicales (annuelles, reprises, aptitude-)
Informer et conseiller les personnels en adaptant sa communication
Mettre à jour les dossiers individuels des agents
Préparer et mettre en œuvre le calcul et l’exécution de la paie par la saisie des éléments variables mensuels
Saisir les éléments de gestion administrative du personnel et de suivi de la masse salariale dans le Système d’Informations Ressources Humaines
Gérer les demandes de recrutements, stages et analyser les postes
Gérer le recensement, la mise en œuvre des demandes de formations et le suivi des formations
Assurer un accueil téléphonique, physique et électronique du public
Assurer la gestion de l’information, classer et archiver les documents
Planifier et assurer un suivi des dossiers des agents
Travailler, partager et échanger avec l’équipe sur ses missions
Être discret et respecter la confidentialité des informations
Rendre compte de son activité à sa hiérarchie
Excellente connaissance du statut de la fonction publique territoriale
Maitrise des outils informatiques
Faire preuve de discrétion professionnelle et respecter la confidentialité des informations traitées.
Agent capable de travailler en autonomie (organiser son temps et son poste de travail)
Représenter sa collectivité en faisant preuve de neutralité et de réserve
Aisance relationnelle",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Longwy ,54.0,
16389d8c41c9e7fa,"[""ressources+humaines""]",Responsable de la gestion des Ressources Humaines (H/F),AJIR,0.0,Gelos (64),,"Vous regroupez, contrôler la cohérence des éléments variables afin d'établir la paie pour l'ensemble des salariés de l'association.",1,"Temps plein, CDD","Responsable de la gestion des ressources humaines H/F. CDD de 10 mois pour remplacement de congés maternité. Vous regroupez, contrôler la cohérence des éléments variables afin d'établir la paie pour l'ensemble des salariés de l'association. Vous réalisez les déclarations sociales et fiscales et assurez la veille réglementaire sur le calcul de la paie. Vous rédigez les contrats de travail, avenant et soldes de tout compte Vous contrôlez les dossiers administratifs des salariés et le suivi des absences Vous participez aux process de recrutement (publication des offres d'emploi, tri des CV, gestion des réponses, ...) Mise à jour des tableaux de bord Suivre le traitement des relations avec les instances légales (accord d'entreprise, heures de délégation, ...) Alertez sur las anomalies, les dysfonctionnements et les risques
L'association AJIR (Action Jeunesse Innovation Réinsertion) a pour but « l'aide, la protection, l'éducation morale, professionnelle et civique, l'insertion des jeunes ou adultes en difficultés qui lui sont confiés, ou qui s'adresse à elle, par tous les moyens y compris l'activité économique »",0,il y a 14 jours,,,,,2020-05-06,1,1,0,0,0,1,0,0,0,0,Gelos ,64.0,
a14a4f2520e4c292,"[""ressources+humaines""]",Responsable Ressources Humaines Site H/F - Grand Groupe,Michael Page,3.5,Sarthe,,"Rattaché au DU Site, vous intervenez sur l'ensemble des missions dévolues dans la fonction de Responsable Ressources Humaines Site.",1,,"Rattaché au DU Site, vous intervenez sur l'ensemble des missions dévolues dans la fonction de Responsable Ressources Humaines Site. Vos missions sont notamment les suivantes :
Relations sociales : Vous assurez les relations avec les instances représentatives du personnel ; gestion des relations sociales avec les IRP et gestion de la partie disciplinaire,
Business partner de l'équipe de Direction dans la définition de la stratégie du site : Vous intervenez en tant que partenaire clé sur tous les aspects RH,
Recrutement : Vous participez à la définition et à la mise en place de la stratégie de recrutement en fonction des objectifs de l'entreprise,
Formation : Vous réunissez les besoins et effectuez le relais auprès du Service Formation dédié,
Aspects juridiques : Vous êtes le garant de l'application du droit du travail et de la convention collective,
Communication interne : Vous définissez et déployez la stratégie de communication interne vers les salariés et vers la business unit.

Cette description prend en compte les principales responsabilités, elle n'est pas limitative.

Vous avez au moins 5 ans d'expérience en tant que RRH d'un site industriel.

Étant un acteur dans la définition de la stratégie et de son déploiement, reconnu pour votre relationnel, votre sens du service, votre diplomatie et votre travail en équipe, vous disposez aussi d'une excellente qualité d'écoute.

Un anglais courant est un plus apprécié.",318,il y a 7 jours,,,,,2020-05-13,1,0,0,0,0,0,0,0,0,0,Sarthe,,
37cc5f9bbd6c8c91,"[""ressources+humaines""]",Responsable Ressources Humaines et relations sociales F/H,ProJob carrières,0.0,Dieppe (76),,"Vous serez amené à travailler en binôme avec le DRH notamment sur la partie Relation Sociale.
Animer et préserver au quotidien le dialogue avec les…",1,CDI,"Vous serez amené à travailler en binôme avec le DRH notamment sur la partie Relation Sociale. Vos missions seront :

Animer et préserver au quotidien le dialogue avec les Représentants du Personnel
Rédiger les projets d'accord d'entreprise, participer aux différentes réunions de négociations
Superviser le déploiement et le suivi des accords conclus
Animer les réunions avec la délégation syndicale centrale et participer aux négociations
Assurer une veille juridique et un déploiement technique permettant la mise en conformité de l'entreprise au regard des obligations sociales
Réaliser l'accompagnement et le conseil des Opérationnels en matière de droit du travail
Répondre aux différentes interrogations du DRH en matière de relations sociales et apporter une dimension conseil
Profil recherché Vous êtes diplômé d'une formation supérieure en ressources humaines, vous justifiez d'au moins 5 ans d'expérience sur un poste RH Généraliste et relations sociales.

Vous êtes à l'aise avec les techniques de négociation, dynamique, autonome, motivé et bon communiquant.

Rémunération selon profil avec avantages.

Recrutement géré par Landry Calimia
Entreprise ProJob carrières, cabinet de recrutement et chasse de tête, recherche pour le compte de son client un(e) Responsable Ressources Humaines et relations sociales H/F dans le cadre d'un CDI.

Poste basé sur la région Dieppoise.",0,il y a 22 jours,,,,,2020-04-28,1,0,0,0,0,0,0,0,1,0,Dieppe ,76.0,
