_id,query,title,company,rating_mean,location,salary,summary,sponso,contract,desc,rating_count,day_since,salary_origin_mode,salary_min,salary_max,salary_mean,date,query_commercial,contract_temps plein,contract_cdd,contract_apprentissage,contract_indépendant,contract_temps partiel,contract_stage,contract_intérim,contract_contrat pro,contract_cdi,location_dirty,dep
ca3cb1800edce45f,"[""commercial""]",Assistant commercial F/H,Ace Crédit - Paris Passy,0.0,Paris 16e (75),25 000 € - 26 000 € par an,"Ace Crédit est un acteur de référence dans le courtage en crédit au service du patrimoine immobilier.
Elle est aujourd’hui présente sur l’ensemble du territoire…",1,"Temps plein, CDI","L'entreprise
Ace Crédit est un acteur de référence dans le courtage en crédit au service du patrimoine immobilier.

Fondée en 1995 la marque est précurseur sur son secteur d’activité. Elle est aujourd’hui présente sur l’ensemble du territoire au travers de ses 80 agences. Au fil des années, elle a su capitaliser sur le savoir-faire acquis (3.4 milliards d’euros de crédits intermédiés en 2018) pour accompagner toutes les typologies de projets en proposant le service gagnant !

Ses experts en financement et assurance dédiée, offrent une expérience premium aux personnes qui souhaitent utiliser le levier du financement pour se construire un patrimoine immobilier, le développer ou le protéger.

Ace Crédit est une marque de Compagnie Européenne de Crédit.

Description du poste
Dans le cadre de son développement, l’agence de Passy (Paris 16) recherche son assistant(e) dont les missions sont les suivantes :
Accueil et organisation au sein de l’agence
Ouverture de l’agence et accueil physique et téléphonique des clients
Interface entre les clients et les conseillers, et avec les services internes
Classement et archivage des dosiers – copie des dossiers pour la banque
Intendance de l'agence
Suivi administratif et commercial
Saisie et mise à jour des profils client dans Cifacil
Vérification de la complétude des dossiers clients
Préparation des pochettes clients pour rv de présentation des offres
Copie des dossiers clients pour envoi en banque
Réunion commerciale hebdomadaire
Rattachement des pièces dans Cifacil
Envoi de mailing Google (via le logiciel Orange)
Suivi de facturation
Préparation et contrôle des documents nécessaires à l’enregistrement du CA
Vérification des déblocages de fonds (préparation d’état pour les commerciaux – envoi de mail à la banque).
Relance honoraire pour règlement par les clients (via le logiciel d’Orange – mail + sms) – préparation d’état au commerciaux pour relance si blocage
Demande de facturation (envoi via cifacil/outlook de demande de facturation)
Suivi des parrainages (vérification des dossiers pouvant être réglés et control des adresses mail client pour envoi des codes chèque cadeau)
Suivi des règlements apporteurs(vérification de la conformité des factures apporteur et état pour les commerciaux pour demande de facture après de leur apporteur)

Profil recherché
De formation supérieure, vous disposez d’une expérience réussie acquise sur une fonction similaire. Vous faites preuve d’initiative et d’autonomie dans l’exercice de vos fonctions et vous appréciez le travail en équipe.
Rigoureux et organisé, vous savez évoluer dans un environnement dynamique. D’un bon relationnel, vous avez aussi le sens commercial et celui du service.
La maîtrise des principaux logiciels bureautiques est obligatoire (Word, Excel, Windows, Outlook).",0,il y a 29 jours,an,2083.3333333333335,2166.6666666666665,2125.0,2020-04-21,1,1,0,0,0,0,0,0,0,1,Paris 16e ,16.0
c85579956aefe1e2,"[""commercial""]",Commercial terrain H/F indépendant,ARB - Agence Guadeloupe,0.0,Baie-Mahault (GP),1 696 € - 4 684 € par mois,"Notre société, leader sur le marché, est spécialisée en Économie d'énergie et Isolation dans toute la France.
Nos valeurs, selon nos collaborateurs : Confiance,…",1,"Temps plein, Temps partiel, Freelance / Indépendant","Notre société, leader sur le marché, est spécialisée en Économie d'énergie et Isolation dans toute la France.
Nos valeurs, selon nos collaborateurs : Confiance, Respect, Reconnaissance, Convivialité, Travail en équipe, Partage, à l'Ecoute, Dynamisme et Proximité.
Dans le cadre du développement de son agence Guadeloupe, nous recherchons des agents commerciaux B to B pour faire bénéficier d'un dispositif totalement gratuit aux des entreprises de l'archipel.
Profil recherché :
- Bonne présentation
- Forte personnalité, saura être persévérant(e)
- une communication fluide en direct comme au téléphone
- Permis B + véhicule
Eléments contractuels :
- Rémunération très attractive
- Horaires flexibles
- Evolution possible
Merci de candidater par e-mail
Avantages :
Horaires flexibles
Type d'emploi : Temps plein, Temps partiel, Freelance / Indépendant
Salaire : 1 696,00€ à 4 684,00€ /mois
Expérience:
commercial: 3 ans (Requis)
Télétravail:
Non",0,il y a 5 jours,mois,1696.0,4684.0,3190.0,2020-05-15,1,1,0,0,1,1,0,0,0,0,Baie-Mahault (GP),
97e19a1e296a1f9d,"[""commercial""]",TEHNICO COMMERCIAL EN ENR,HI TECH HABITATS SERVICES,0.0,Châteauroux (36),130 000 € par an,Former à nos méthodes de VENTE votre rémunération pourra atteindre jusqu’à plus de 150 000€ en tant qu’Indépendant liée à vos résultats + 70% de RDV fournis +…,1,"Temps plein, Contrat pro","Groupe social environnemental, très impliqué dans les énergies vertes chez le particulier, nous développons un concept exclusif et novateur, apportant les solutions les plus pertinentes en terme d’économie d’énergie et d’environnement propre. Le groupe HI TECH HABITATS SERVICES France c’est100 collaborateurs et 30 points de vente en construction en 2020. Nous recherchons des VENDEURS en indépendants ayant une sensibilité verte et une expérience avérée de la vente. Former à nos méthodes de VENTE votre rémunération pourra atteindre jusqu’à plus de 150 000€ en tant qu’Indépendant liée à vos résultats + 70% de RDV fournis + challenge + remboursement de frais + véhicule. Nombreux postes à pourvoir et évolution vers le poste de RESPONSABLE D’AGENCE . Bretagne, Pays De Loire, Centre Val De Loir, Normandie Corse (poste de salarié ouvert après 4 mois d’exercice)
Type d'emploi : Temps plein, Contrat pro
Salaire : 130 000,00€ /an
Expérience:
commercial H/F: 4 ans (Souhaité)",0,il y a 2 jours,an,10833.333333333334,10833.333333333334,10833.333333333334,2020-05-18,1,1,0,0,0,0,0,0,1,0,Châteauroux ,36.0
4cb1a2d6f0d91669,"[""commercial""]","Commercial en matériel médical, h/f - Basse Normandie",Coloplast,3.8,Caen (14),,Atteindre ou dépasser les objectifs de vente de son secteur en travaillant avec l'ensemble des comptes identifiés et en déclinant localement la stratégie…,1,,"Commercial en matériel médical, h/f - Basse Normandie
Au sein de business unit Wound Care, Le Commercial - Pansements Techniques H/F est responsable de l'atteinte des objectifs de vente sur son secteur grâce à ses actions commerciales en ville et à l'hôpital incluant la gestion des partenariats et des décideurs.
Le développement des parts de marché et la croissance des ventes s'appuient sur une activité commerciale ciblée sur nos gammes en soin des plaies.
Les principales missions seront :
Atteindre ou dépasser les objectifs de vente de son secteur en travaillant avec l'ensemble des comptes identifiés et en déclinant localement la stratégie nationale.
Déployer le plan de ventes, les campagnes marketing et outils mis à sa disposition en assurant la couverture régulière de l'ensemble des cibles
Connaitre le process d'appels d'offre et mener les actions adéquates pour leur déploiement.
Planifier et assurer une traçabilité de son activité commerciale, pour garantir une couverture appropriée des comptes clés en utilisant l'outil CRM
Analyser les enjeux de son secteur et formaliser le Plan d'Actions Sectoriel adéquat
Fait preuve d'une solide compréhension des données médicales/cliniques, des caractéristiques techniques des produits ainsi que du circuit de prise en charge des patients.
Pre requis
Une formation commerciale type ESC et/ou une 1ère expérience réussie en vente dans un environnement complexe seront les ingrédients de votre réussite dans le poste.
La maitrise professionnelle de l'anglais serait un plus
Informations complémentaires
CDI, statut cadre au forfait jours
Véhicule de fonction
Secteur 14 et 50
Résidence sur le secteur impérative et idéalement à Caen
Le groupe Coloplast conçoit et commercialise des produits et services qui facilitent la vie de personnes souffrant d'altérations physiques intimes. Nous employons plus de 10.000 personnes dans le monde et nos produits sont distribués dans plus de 130 pays, ce qui fait de Coloplast l'un des leaders mondiaux du dispositif médical. Nous cherchons continuellement à développer notre Business, avec l'ambition de progresser constamment. Pour cela, nous envisageons de nouvelles opportunités, nous apprenons et trouvons de nouvelles manières de faire. Curiosity works here (Soyons curieux).",102,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Caen ,14.0
b67f5fb107bec470,"[""commercial""]",Chargé d'affaires / Commercial événementiel H/F,Fédération Française de Musique,0.0,Marseille (13),,"Outils informatiques MAC, PC, OS smartphone,.
D'initiative, motivé.e par le challenge et la satisfaction des interlocuteurs.
BTS ou DUT Techniques commerciales;",1,CDI,"PRÉSENTATION DE L'ENTREPRISE :
La Fédération Française de Musique® est une association régie par la loi du 1er juillet 1901.

Elle est constituée afin d'organiser, promouvoir et mettre en place toutes actions culturelles et musicales en vue de développer et d'aider au développement de la musique et des arts culturelles au sens large du terme. Elle regroupe tous les styles de musique avec ou sans instruments et vise à les développer de façon nationale et internationale.

DESCRIPTION DU POSTE :
Missions et responsabilités:
Promotions des offres,services et produits,
Développement de l'activité auprès des prospects,
Création, modification et gestion des portefeuilles clients,
Analyses et résolutions des problématiques...
DESCRIPTION DU PROFIL
Profil :
Fiable, dynamique, persévérant.e et organisé.e avec une forte expérience en échange et vente.
Très bonne aisance relationnelle physique et au téléphone. Sens du service, force de persuasion, esprit
d'initiative, motivé.e par le challenge et la satisfaction des interlocuteurs.

Compétences spécifiques:
Outils informatiques MAC, PC, OS smartphone,
Outils marketing digital, Réseaux sociaux

Diplômes, Formation, Expériences privilégiés:
Bac Sciences et Techniques de Gestion option Mercatique ;
BTS ou DUT Techniques commerciales;
Écoles de Commerce ;
Écoles d'ingénieur option ingénieur d'affaires;
Formation commerciale et forte expérience...

Langues: Français, English
Autres langues appréciées: español, português, العربية

Autres: Déplacements France&Outre-Mer possibles

Possibilité de CDI.",0,il y a 1 jour,,,,,2020-05-19,1,0,0,0,0,0,0,0,0,1,Marseille ,13.0
0de1b065b44cf2fd,"[""commercial""]",Commercial sédentaire B to B H/F,Liquid Arom,0.0,Brignoles (83),,"Démontrant un réel sens relationnel, un goût du challenge et de la conquête.
Fabricant français, acteur majeur dans le milieu de la cigarette électronique qui…",1,"Temps plein, CDI","Fabricant français, acteur majeur dans le milieu de la cigarette électronique qui réalise elle-même, l'intégralité des étapes de conception et distribution des e-liquides. Du choix des arômes jusqu'à la préparation des commandes.
Au sein d'une équipe commerciale, vous aurez pour mission de :
-Réactivez et développez un porte feuille de clients existants.
-Prospectez une clientèle de professionnels.
-Identifiez leurs besoins.
-Commercialisez nos gammes LIQUID AROM
-Assurer le reporting de votre activité auprès vos responsables hiérarchiques.
Dès votre arrivée, vous bénéficiez d'une formation complète à nos produits, méthodes et outils commerciales.
Votre manager commercial vous accompagnera pour développer votre réseau, mais aussi vous insuffler les valeurs de notre entreprise.
Les candidats recherchés :
- Une connaissance du milieu de la cigarette électronique serait un plus.
- Expérience commerciale requise.
- Démontrant un réel sens relationnel, un goût du challenge et de la conquête.
Expérience:
commerce ou télévente: 2 ans (Requis)
Bénéficierez d'une rémunération attractive commissions et primes avec un minimum garanti.
Site: www.liquidarom-distribution.com
FB: LAD - Liquidarom
Linkedin: LAD
Type d'emploi : Temps plein, CDI
Salaire : 1 200,00€ à 4 050,00€ /mois
Expérience:
commerciale sédentaire b to b h/f ou similaire: 2 ans (Requis)
Formation:
Bac +2 (BTS, DUT, DEUG) (Souhaité)
Télétravail:
Non",0,il y a 3 jours,,,,,2020-05-17,1,1,0,0,0,0,0,0,0,1,Brignoles ,83.0
a1e0f8f344985b2f,"[""commercial""]",Commercial(e) Sédentaire,Sidev,3.1,Rillieux-la-Pape (69),,"Au sein du département Commercial, vous assurez le suivi d’un portefeuille clients SMB (small and medium business).
Assurer le suivi du portefeuille clients.",1,CDI,"Commercial(e) Sédentaire en CDI
SIDEV recrute un(e) Commercial(e) Sédentaire
en CDI !

REJOIGNEZ NOS ÉQUIPES !

SIDEV est la filiale française du groupe audiovisuel européen Midwich. Sidev distribue dans un secteur très concurrentiel les marques clés de l’audiovisuel professionnel (Samsung, LG, EPSON, etc.). Au sein du département Commercial, vous assurez le suivi d’un portefeuille clients SMB (small and medium business).

Missions
Réalisation d’objectifs
Promouvoir auprès des clients existants et prospects, les gammes de produits et services distribués par l’entreprise.
Assurer un temps de communication minimum pour assurer la relation client.
communiquer sur les déstockages/ promotions « Incentives » et événements particuliers.
Assurer le suivi du portefeuille clients.
Anticiper les problématiques d’encours, et de paiement avec le service financier, qui peuvent influer sur la relation commerciale.
Respecter les indications de prix, et de marges définis par le Business Management
Promouvoir les produits associés.
Respecter les indications de frais de livraison.
Assurer de manière continue le profilage des clients : coordonnées, activités, interlocuteurs, marchés, produits afin d’être à l’écoute des besoins du client.
Assurer une veille concurrentielle sur son parc clients.
Entretenir une liaison de proximité avec les spécialistes, pour alimenter le pipeline et mettre en évidence des opportunités potentielles de vente.
S’appuyer sur les compétences des spécialistes et leurs relations privilégiés avec le fabricant pour apporter des informations précises sur un produit à vos clients.
S’appuyer sur les compétences techniques de l’équipe avant-vente (Etude Solutions) pour accompagner le client.

Relationnel
Développement de partenariats solides et étroits avec l’ensemble des clients du portefeuille, et homologues fabricants (commerciaux – suivi revendeurs).

Accompagnement du développement commercial des produits technologiques
Rassembler et analyser régulièrement les retours d’informations des clients ou toutes autres sources du marché, pour information, à la direction commerciale pour améliorer l’offre et les services délivrés.
Fournir toute information à la direction commerciale sur les nouveaux clients et opportunités produits et marchés.

Qualités et compétences requises – Outils
Compétences et qualités requises
Être à l’écoute, avoir le goût du challenge, être persévérant et organisé, apprécier le travail en équipe et en binôme, savoir gérer les priorités sont des qualités indispensables à cette fonction de commercial sédentaire.
Maitrise des techniques commerciales attendue.
Connaissance technique souhaitée.
Anglais : bon niveau scolaire exigé.
Outils
Maitrise pack office: Outlook, Word, Excel.
Aisance avec l’utilisation de l’outil informatique et du système d’information (ERP).

Informations pratiques
Poste basé à Rillieux la Pape.
Profil : BAC +2 avec une première bonne expérience commerciale sur une fonction de commercial sédentaire souhaitable.
Rémunération : Selon profil.",7,il y a 1 jour,,,,,2020-05-19,1,0,0,0,0,0,0,0,0,1,Rillieux-la-Pape ,69.0
c06fa945ede8189f,"[""commercial""]",Responsable commercial H/F,EUROCOMBLES,3.7,Chalon-sur-Saône (71),3 000 € - 8 000 € par mois,"Dans le cadre de son développement, EUROCOMBLES,entreprise dédiée uniquement à la vente aux particuliers, intervient sur le marché en très forte croissance…",1,"Temps plein, CDI","Description du poste
Société:
Dans le cadre de son développement, EUROCOMBLES,entreprise dédiée uniquement à la vente aux particuliers, intervient sur le marché en très forte croissance de l'isolation des combles et de l'entretien de toiture. Cette entreprise familiale et épanouissante, numéro 1 en Rhône Alpes de l'isolation des combles par soufflage, à fêté ses 10 ans en 2017.
Plus de 100 salariés, CA +15M€.
Poste:
Dans le cadre de notre développement, nous cherchons un responsable commercial.
Vous débuterez votre parcours d'intégration par une solide formation à nos produits ainsi qu'à notre méthode de vente .
Pour garantir votre réussite, vous bénéficierez d'un accompagnement de notre directeur commercial ainsi qu'une immersion auprès de nos chefs d'agences en poste.
Notre programme de formation continue et nos process vous permettront d'acquérir au fil des mois une maîtrise totale de tous les aspects du métier.
Appuyé par votre direction commerciale et nos formateurs, vous assurerez la progression de votre CA sur votre secteur dans le respect de l'image de sérieux et de qualité de l'entreprise.
Manager commercial vous serez en charge de recruter et accompagner une équipe commerciale.(8 à 12 personnes)
Organisé(e), autonome et dynamique, votre personnalité fera la différence et vous permettra de vous épanouir au sein de nos équipes.
Ce poste est à pourvoir rapidement.
Rémunération:
Fixe+variable, véhicule de fonction.
Type d'emploi : Temps plein, CDI
Salaire : 4 000,00€ à 8 000,00€ /mois
Avantages :
Véhicule de fonction
Type d'emploi : Temps plein, CDI
Salaire : 3 000,00€ à 8 000,00€ /mois
Expérience:
responsable commercial: 1 an (Souhaité)
management: 2 ans (Souhaité)",6,il y a 23 jours,mois,3000.0,8000.0,5500.0,2020-04-27,1,1,0,0,0,0,0,0,0,1,Chalon-sur-Saône ,71.0
d094054f5f455508,"[""commercial""]",Responsable commercial Europe du Sud et LATAM F/H,iXblue,4.1,Saint-Germain-en-Laye (78),,"Nommer, manager et soutenir les représentants et les distributeurs pour atteindre au mieux les objectifs de vente de l'entreprise.
Préparer les appels d'offre.",1,CDI,"Activité commerciale:
Responsable du budget de vente de l'entreprise dans la région

Soutenir et développer les clients existants

Développer de nouvelles opportunités commerciales grâce au réseau et à une prospection efficace

Préparer les appels d'offre

Coordonner le plan d'action des nouveaux domaines d'activité.

Préparer les devis de produits standards et les offre systèmes

Négocier les conditions contractuelles

Planifier et coordonner les démonstrations d'équipements avec les équipes de support

Préparer et réaliser des présentations techniques de vente avec l'aide des chefs de produit

Assurer la liaison avec le support technique si nécessaire, pour garantir que tous les clients reçoivent l'attention requise

Nommer, manager et soutenir les représentants et les distributeurs pour atteindre au mieux les objectifs de vente de l'entreprise

Assurer la liaison avec les équipes techniques et les divisions iXblue sur les exigences de chaque projet

Assister à des conférences et des expositions

Préparer les salons avec les équipes marketing

Assister à des événements d'entreprise

Analyse, rapports et communication

Fournir des rapports et des forecast réguliers et maintenir à jour la CRM

Plan d'action commercial

Cadrage d'affaire pour les ventes complexes et les appels d'offre

Contribuer au renforcement des connaissances de l'équipe commerciale et de la société

Communiquer régulièrement et travailler en équipe avec les autres régions

Conformité et procédures :
Comprendre et respecter les procédures d’éthique de la société

Comprendre et respecter les procédures de qualité de la société

Comprendre et respecter les contrôles à l'exportation de la société
Profil recherché Background: Ecole de commerce/Sciences politiques, humaines et sociales/ Relations internationales/ Ingénieur

Expérience d'au moins 5 ans dans la vente de solutions techniques

Anglais

+ deuxième langue: Espagnol ou Italien ou Portugais

Autonomie, proactivité, responsabilité, écoute, empathie, enthousiasme, ténacité, curiosité, esprit d'équipe,

Habilité à communiquer, à transmettre

Capacités analytiques fortes

Passionné par les hautes technologies et l'international
Entreprise iXblue est reconnu mondialement pour la conception et la fabrication d’équipements de haute technologie destinés aux domaines de la navigation, du positionnement et de l’imagerie sous-marine, ainsi que de la construction navale et de la photonique. A partir de ses technologies uniques développées en interne, iXblue propose à ses clients civils et militaires des solutions clés en main leur permettant de réaliser leurs opérations maritimes, terrestres et spatiales avec la plus grande efficacité. Le groupe emploie plus de 600 collaborateurs dans le monde et réalise son activité dans plus de 35 pays.",12,il y a 2 jours,,,,,2020-05-18,1,0,0,0,0,0,0,0,0,1,Saint-Germain-en-Laye ,78.0
9ba951caa8a25e12,"[""commercial""]",Conseiller Commercial H/F,CAEN LA MER HABITAT,2.1,Caen (14),20 000 € - 25 000 € par an,"Rattaché(e) à l'Agence Commerciale et sous la responsabilité du Responsable du service, le/la Conseiller logement est en charge de la location d'un portefeuille…",1,"Temps plein, CDI","Rattaché(e) à l'Agence Commerciale et sous la responsabilité du Responsable du service, le/la Conseiller logement est en charge de la location d'un portefeuille de logements; il doit veiller à la maîtrise de la vacance frictionnelle et commerciale dans le cadre de la politique d'attribution définie par le Conseil d'Administration.

Missions principales :

‒ Commercialise les logements disponibles à la location :
Recherche de prospects en cohérence avec la réglementation et de la politique d'attribution.
Prend des contacts externes et internes afin d'obtenir l'ensemble des éléments nécessaires pour la Commission d'Attribution des Logements (CALEOL)
Rencontre et conseille les prospects dans leur projet lors d'entretiens personnalisés
Constitue et instruit les dossiers clients
Mandate le pôle social le cas échéant
Prend des contacts externes et internes afin d'obtenir l'ensemble des éléments nécessaires pour la Commission d'Attribution des Logements (CALEOL).
Effectue des visites,

‒ Participe à des actions de développement commercial

‒ Contribue à développer des méthodes de prospection pour limiter la vacance des logements
Profil
Vous disposez d'un BTS Professions Immobilières ou expérience professionnelle dans le secteur de la gestion locative.
Vous recherchez un poste qui allie travail administratif et commercial.
Vous aimez le travail en équipe, avez le sens du service, êtes diplomate, rigoureux(se) et organisé(e). Vous savez faire preuve de conviction.
Vous possédez le Permis B.
Fourchette de salaire
20-25 k€
Localisation du poste
Département / Région
France, Normandie, Calvados (14)
Lieu
CAEN
Critères candidat
Niveau de diplôme
Niveau III - Bac+2 (BTS, DUT,…)
Expérience
Au minimum 2 ans",18,il y a 5 jours,an,1666.6666666666667,2083.3333333333335,1875.0,2020-05-15,1,1,0,0,0,0,0,0,0,1,Caen ,14.0
8aeb8ef80e61bef4,"[""commercial""]",Technico Commercial Assurance H/F,Epitech,0.0,Paris (75),34 000 € - 38 000 € par an,"Vous assurez un accompagnement et un rôle de support auprès des commerciaux sur le développement de leur portefeuille client.
Type d'emploi : Temps plein, CDI.",1,"Temps plein, CDI","Missions
Vous assurez un accompagnement et un rôle de support auprès des commerciaux sur le développement de leur portefeuille client.
Participant avec les commerciaux à la préparation des comptes clients pour présentation
Préparer des réponses aux appels d’offres
Assurant un back office des conventions collectives nationales en fonction de la régionalisation,
Coordination de la mise en gestion notamment pour les dossiers clients les plus complexes (Annexes de mise en gestion)Apportant votre soutien dans le traitez c: ement et la réponse aux dossiers clients complexes : contribuer ou assurer la rédaction de courriers, notes ou rapports techniques
Assurant le suivi du traitement des réclamations clients relevant de son périmètre.
Profil
Licence en assurances souhaitée
Première expérience professionnelle équivalente de type assistant commercial
Vous connaissez les techniques de réponse aux appels d’offre
Type d'emploi : CDI
Salaire : 34 000,00€ à 38 000,00€ /an
Type d'emploi : Temps plein, CDI
Salaire : 34 000,00€ à 38 000,00€ /an
Type d'emploi : Temps plein, CDI
Salaire : 34 000,00€ à 38 000,00€ /an
Certificats et autres accréditations:
Permis B (Souhaité)",0,il y a 2 jours,an,2833.3333333333335,3166.6666666666665,3000.0,2020-05-18,1,1,0,0,0,0,0,0,0,1,Paris ,75.0
facb37e2f753e325,"[""commercial""]",Chargé de développement commercial H/F,Monceau Assurances,0.0,Annecy (74),2 500 € par mois,"Au-delà d’une rémunération minimum garantie, d’un véhicule de fonction et d’autres avantages, une rémunération variable attractive est versée à la hauteur de…",1,"Temps plein, CDI","Lieu du Poste :
Annecy + portefeuille à développer sur secteur Haute Savoie
Description du poste
Notre Mutuelle d’Assurance Vie cherche à étendre son réseau commercial terrain en recrutant ses futurs Chargés de Développement H/F.
Quelles sont les missions d’un Chargé de Développement H/F ?
· de prospecter de manière active sur un secteur géographique déterminé, en mettant en place des actions commerciales performantes et des actions de communication locales auprès des leaders d’opinion régionaux
· de développer et de fidéliser votre portefeuille clients et sociétaires constitué de particuliers et d’indépendants (professions libérales, agricoles, artisanales…)
· de comprendre la situation de nos sociétaires et nos futurs adhérents, et de les conseiller sur l’ensemble de nos produits en retraite, épargne, assurance vie, en installant une relation de confiance.
Etre salarié Monceau Assurances, c’est devenir un véritable ambassadeur.
Après une solide formation technique à votre entrée dans le groupe, et l’accompagnement d’un management de proximité, vous organisez en toute autonomie votre présence sur le terrain, développez vos ventes avec les valeurs mutualistes qui sont les nôtres, et conseillez de manière personnalisée nos sociétaires.
Soyez acteur de votre rémunération et de votre vie professionnelle !
Au-delà d’une rémunération minimum garantie, d’un véhicule de fonction et d’autres avantages, une rémunération variable attractive est versée à la hauteur de vos performances, et sans limites ! Parce que votre épanouissement professionnel est important pour nous, nous construisons ensemble votre projet de carrière.
Profil:
Vous vous reconnaissez ?
Doté d’un véritable esprit commercial, de conquête et d’écoute, vous possédez une première expérience commerciale réussie. Vous êtes attaché au respect de nos valeurs mutualistes (éthique, solidarité…).
Niveau de diplôme : BAC + 2
Permis B
Expérience de 3 ans en vente reconnue
Avantages :
· Panier repas
· Véhicule de fonction
· Épargne salariale
· Mutuelle
· Retraite Article 83
Salaire : 2 500,00 € brut / mois assuré pendant 1 an
Type d'emploi : Temps plein, CDI
Salaire : 2 500,00€ /mois
Expérience:
vente: 3 ans (Requis)
Télétravail:
Oui",0,Il y a plus de 30 jours,mois,2500.0,2500.0,2500.0,2020-04-20,1,1,0,0,0,0,0,0,0,1,Annecy ,74.0
595d5d74d50e0a40,"[""commercial""]",Ambassadeur / Animateur commercial H/F - CDI Temps plein,POTAGER CITY,3.5,Strasbourg (67),1 700 € par mois,Rémunération : 1700 € brut par mois puis 1800 € brut à la fin de la période d'essai + variable mensuel indexé sur les objectifs et les performances réalisées.,1,"Temps plein, CDI","Potager City prépare et livre des box de fruits et légumes extra-frais de saison en provenance directe de producteurs locaux. Chaque semaine, les clients commandent en ligne et récupèrent leurs box dans un point de retrait ou sur leur lieu de travail.
Les produits sont cultivés par des maraîchers et arboriculteurs au savoir-faire reconnu, en agriculture raisonnée ou si possible BIO. Ce qui prime ? La saveur avant tout, pour permettre aux consommateurs de retrouver le goût et la fraîcheur des fruits et légumes.
Né en 2007 à Lyon, Potager City repose sur l’idée ambitieuse de construire une passerelle pour manger mieux, plus frais et plus responsable. Aujourd’hui, leader du marché, la startup tisse sa toile sur l’ensemble du territoire français et poursuit sa phase de forte croissance.
Équipes digitales, logistiques, administratives, service client… L’entreprise internalise une grande partie des compétences pour concentrer ses forces et offrir aux clients un service de qualité.
Le Poste :
Dans un contexte de forte croissance, nous cherchons à développer notre équipe commerciale terrain sur la région Grand Est. Votre mission principale est de recruter de nouveaux clients en faisant connaître et apprécier Potager City !
A ce titre, votre rôle sera :
- de fidéliser nos points de retrait partenaires par des visites régulières,
- d'accompagner notre commercial B to B dans l'animation de nos entreprises partenaires,
- de dynamiser nos points de retraits partenaires par des animations et des opérations de street marketing. Dans ce cadre, vous serez amené à coordonner les différentes ressources allouées à ces opérations.
Sur ce poste très terrain, votre quotidien nécessitera de nombreux déplacements sur toute la région Grand Est, en fonction des priorités et de l'actualité de notre activité et de celle des points de retraits et entreprises partenaires.Votre semaine de travail s'étalera du lundi au vendredi, sur des horaires de journée.
Possibilité de travailler le samedi en fonction des événements planifiés (avec jour de repos en semaine).
Rémunération : 1700 € brut par mois puis 1800 € brut à la fin de la période d'essai + variable mensuel indexé sur les objectifs et les performances réalisées
Votre profil :
De formation commerciale, vous avez de préférence une première expérience significative réussie dans l'animation des ventes auprès de professionnels et/ou particuliers.
De nature autonome, votre excellent tempérament commercial vous permet de vous adapter à n'importe quelles typologies d'interlocuteurs.
Votre organisation ainsi que votre capacité à bien gérer votre temps constitueront des éléments-clés pour garantir votre réussite à ce poste.
Enfin, vous avez une véritable affinité avec notre concept et nos produits, et vous avez envie d'en parler ! : )
Pour candidater, rendez-vous sur notre site internet potagercity.fr, On recrute !
Type d'emploi : Temps plein, CDI
Certificats et autres accréditations:
Permis B (Requis)",11,il y a 9 jours,mois,1700.0,1700.0,1700.0,2020-05-11,1,1,0,0,0,0,0,0,0,1,Strasbourg ,67.0
7b7dad17d47b59c6,"[""commercial""]",Commercial sédentaire informatique - audiovisuel,ARATICE,0.0,Saint-Ouen-l'Aumône (95),27 000 € - 32 000 € par an,"De plus vous aurez en charge la relance et la négociation fournisseur et client, et la relance clients.
Nous recherchons un commercial sédentaire, ayant déjà…",1,"Temps plein, CDI","Nous recherchons un commercial sédentaire, ayant déjà une certaine expérience réussie» en charge des devis pour l’équipe commerciale, dans le domaine matériel et logiciel informatique et audiovisuel.
Il sera en charge, de rédiger de faire ou de préparer tous les devis commerciaux, et du suivi des commandes clients.
De plus vous aurez en charge la relance et la négociation fournisseur et client, et la relance clients.
Vous serez sous la responsabilité de la responsable commerciale
Travail en équipe en permanence et capacité de gérer les urgences.
Type d'emploi : Temps plein, CDI
Salaire : 27 000,00€ à 32 000,00€ /an
Expérience:
commercial sédentaire informatique - audiovisuel ou similaire: 5 ans (Requis)",0,il y a 5 jours,an,2250.0,2666.6666666666665,2458.333333333333,2020-05-15,1,1,0,0,0,0,0,0,0,1,Saint-Ouen-l'Aumône ,95.0
